Date,Adj Close_MSFT,Close_MSFT,High_MSFT,Low_MSFT,Open_MSFT,Volume_MSFT
2023-02-13,264.9844970703125,271.32000732421875,274.6000061035156,267.1499938964844,267.6400146484375,44630900
2023-02-14,265.8146667480469,272.1700134277344,274.9700012207031,269.2799987792969,272.6700134277344,37047900
2023-02-15,263.6900329589844,269.32000732421875,270.7300109863281,266.17999267578125,268.32000732421875,28922400
2023-02-16,256.6698913574219,262.1499938964844,266.739990234375,261.8999938964844,264.0199890136719,29603600
2023-02-17,252.66539001464844,258.05999755859375,260.0899963378906,256.0,259.3900146484375,30000100
2023-02-21,247.38807678222656,252.6699981689453,255.49000549316406,251.58999633789062,254.47999572753906,28397400
2023-02-22,246.2523193359375,251.50999450683594,254.33999633789062,250.33999633789062,254.08999633789062,22491100
2023-02-23,249.44419860839844,254.77000427246094,256.8399963378906,250.47999572753906,255.55999755859375,29219100
2023-02-24,244.0102081298828,249.22000122070312,251.0,248.10000610351562,249.9600067138672,24990900
2023-02-27,244.93055725097656,250.16000366210938,252.82000732421875,249.38999938964844,252.4600067138672,21190000
2023-02-28,244.20599365234375,249.4199981689453,251.49000549316406,248.72999572753906,249.07000732421875,22491000
2023-03-01,241.1218719482422,246.27000427246094,250.92999267578125,245.7899932861328,250.75999450683594,27565300
2023-03-02,245.86068725585938,251.11000061035156,251.39999389648438,245.61000061035156,246.5500030517578,24808200
2023-03-03,249.95330810546875,255.2899932861328,255.6199951171875,251.38999938964844,252.19000244140625,30760100
2023-03-06,251.5002899169922,256.8699951171875,260.1199951171875,255.97999572753906,256.42999267578125,24109800
2023-03-07,248.8370819091797,254.14999389648438,257.69000244140625,253.38999938964844,256.29998779296875,21473200
2023-03-08,248.3965606689453,253.6999969482422,254.5399932861328,250.80999755859375,254.0399932861328,17340200
2023-03-09,247.04537963867188,252.32000732421875,259.55999755859375,251.5800018310547,255.82000732421875,26653400
2023-03-10,243.3933868408203,248.58999633789062,252.7899932861328,247.60000610351562,251.0800018310547,28333900
2023-03-13,248.61192321777344,253.9199981689453,257.9100036621094,245.72999572753906,247.39999389648438,33339700
2023-03-14,255.33831787109375,260.7900085449219,261.07000732421875,255.86000061035156,256.75,33620300
2023-03-15,259.8910827636719,265.44000244140625,266.4800109863281,259.2099914550781,259.9800109863281,46028000
2023-03-16,270.4261779785156,276.20001220703125,276.55999755859375,263.2799987792969,265.2099914550781,54768800
2023-03-17,273.5886535644531,279.42999267578125,283.3299865722656,276.32000732421875,278.260009765625,69527400
2023-03-20,266.53924560546875,272.2300109863281,277.4800109863281,269.8500061035156,276.9800109863281,43466600
2023-03-21,268.0567321777344,273.7799987792969,275.0,269.5199890136719,274.8800048828125,34558700
2023-03-22,266.59796142578125,272.2900085449219,281.0400085449219,272.17999267578125,273.3999938964844,34873300
2023-03-23,271.8556823730469,277.6600036621094,281.05999755859375,275.20001220703125,277.94000244140625,36610900
2023-03-24,274.7048645019531,280.57000732421875,280.6300048828125,275.2799987792969,277.239990234375,28172000
2023-03-27,270.6024475097656,276.3800048828125,281.4599914550781,275.5199890136719,280.5,26840200
2023-03-28,269.4765319824219,275.2300109863281,276.1400146484375,272.04998779296875,275.7900085449219,21878600
2023-03-29,274.6461181640625,280.510009765625,281.1400146484375,278.4100036621094,278.9599914550781,25087000
2023-03-30,278.112060546875,284.04998779296875,284.4599914550781,281.4800109863281,284.2300109863281,25053400
2023-03-31,282.273193359375,288.29998779296875,289.2699890136719,283.0,283.7300109863281,32766000
2023-04-03,281.2256164550781,287.2300109863281,288.2699890136719,283.95001220703125,286.5199890136719,24883300
2023-04-04,281.1766357421875,287.17999267578125,290.45001220703125,285.6700134277344,287.2300109863281,25824300
2023-04-05,278.3960266113281,284.3399963378906,287.1499938964844,282.9200134277344,285.8500061035156,22064800
2023-04-06,285.5042724609375,291.6000061035156,292.0799865722656,282.0299987792969,283.2099914550781,29770300
2023-04-10,283.3404846191406,289.3900146484375,289.6000061035156,284.7099914550781,289.2099914550781,23103000
2023-04-11,276.9176025390625,282.8299865722656,285.9800109863281,281.6400146484375,285.75,27276600
2023-04-12,277.5638122558594,283.489990234375,287.010009765625,281.9599914550781,284.7900085449219,27403400
2023-04-13,283.78106689453125,289.8399963378906,289.8999938964844,283.1700134277344,283.5899963378906,24222700
2023-04-14,280.1584167480469,286.1400146484375,288.4800109863281,283.69000244140625,287.0,20987900
2023-04-17,282.76275634765625,288.79998779296875,291.6000061035156,286.1600036621094,289.92999267578125,23836200
2023-04-18,282.34185791015625,288.3699951171875,291.760009765625,287.010009765625,291.57000732421875,20161800
2023-04-19,282.4200744628906,288.45001220703125,289.04998779296875,284.5400085449219,285.989990234375,17150300
2023-04-20,280.1290588378906,286.1099853515625,289.0299987792969,285.0799865722656,285.25,23244400
2023-04-21,279.78631591796875,285.760009765625,286.2699890136719,283.05999755859375,285.010009765625,21676400
2023-04-24,275.8797912597656,281.7699890136719,284.95001220703125,278.7200012207031,282.0899963378906,26611000
2023-04-25,269.6625061035156,275.4200134277344,281.6000061035156,275.3699951171875,279.510009765625,45772200
2023-04-26,289.1954345703125,295.3699951171875,299.57000732421875,292.7300109863281,296.70001220703125,64599200
2023-04-27,298.4577331542969,304.8299865722656,305.20001220703125,295.25,295.9700012207031,46462600
2023-04-28,300.8369140625,307.260009765625,308.92999267578125,303.30999755859375,304.010009765625,36469600
2023-05-01,299.17242431640625,305.55999755859375,308.6000061035156,305.1499938964844,306.9700012207031,21294100
2023-05-02,299.0256042480469,305.4100036621094,309.17999267578125,303.9100036621094,307.760009765625,26404400
2023-05-03,298.0367126464844,304.3999938964844,308.6099853515625,304.0899963378906,306.6199951171875,22360800
2023-05-04,299.0256042480469,305.4100036621094,307.760009765625,303.3999938964844,306.239990234375,22519900
2023-05-05,304.1560363769531,310.6499938964844,311.9700012207031,304.2699890136719,305.7200012207031,28197100
2023-05-08,302.1978454589844,308.6499938964844,310.20001220703125,306.0899963378906,310.1300048828125,21318600
2023-05-09,300.5823669433594,307.0,310.0400085449219,306.30999755859375,308.0,21340800
2023-05-10,305.78131103515625,312.30999755859375,313.0,307.6700134277344,308.6199951171875,30078000
2023-05-11,303.6273193359375,310.1099853515625,311.1199951171875,306.260009765625,310.1000061035156,31680200
2023-05-12,302.5111389160156,308.9700012207031,310.6499938964844,306.6000061035156,310.54998779296875,19774700
2023-05-15,302.9908752441406,309.4599914550781,309.8999938964844,307.5899963378906,309.1000061035156,16336500
2023-05-16,305.22320556640625,311.739990234375,313.7099914550781,309.8299865722656,309.8299865722656,26730300
2023-05-17,308.10809326171875,314.0,314.42999267578125,310.739990234375,312.2900085449219,24315000
2023-05-18,312.54327392578125,318.5199890136719,319.0400085449219,313.7200012207031,314.5299987792969,27276000
2023-05-19,312.36663818359375,318.3399963378906,318.75,316.3699951171875,316.739990234375,27546700
2023-05-22,315.1533203125,321.17999267578125,322.5899963378906,318.010009765625,318.6000061035156,24115700
2023-05-23,309.3444519042969,315.260009765625,322.7200012207031,315.25,320.0299987792969,30797200
2023-05-24,307.9609069824219,313.8500061035156,316.5,312.6099853515625,314.7300109863281,23384900
2023-05-25,319.8044128417969,325.9200134277344,326.8999938964844,320.0,323.239990234375,43301700
2023-05-26,326.64361572265625,332.8900146484375,333.3999938964844,323.8800048828125,324.0199890136719,36630600
2023-05-30,324.9951171875,331.2099914550781,335.739990234375,330.5199890136719,335.2300109863281,29503100
2023-05-31,322.22808837890625,328.3900146484375,335.94000244140625,327.3299865722656,332.2900085449219,45950600
2023-06-01,326.3394470214844,332.5799865722656,333.5299987792969,324.7200012207031,325.92999267578125,26773900
2023-06-02,329.10650634765625,335.3999938964844,337.5,332.54998779296875,334.25,25873800
2023-06-05,329.63641357421875,335.94000244140625,338.55999755859375,334.6600036621094,335.2200012207031,21307100
2023-06-06,327.4187927246094,333.67999267578125,335.3699951171875,332.1700134277344,335.3299865722656,20396200
2023-06-07,317.3120422363281,323.3800048828125,334.489990234375,322.5,331.6499938964844,40717100
2023-06-08,319.15679931640625,325.260009765625,326.6400146484375,323.3500061035156,323.94000244140625,23277700
2023-06-09,320.6580810546875,326.7900085449219,329.989990234375,324.4100036621094,324.989990234375,22529000
2023-06-12,325.62310791015625,331.8500061035156,332.1000061035156,325.1600036621094,328.5799865722656,24260300
2023-06-13,328.01739501953125,334.2900085449219,336.9800109863281,330.3900146484375,334.4700012207031,22951300
2023-06-14,331.0101013183594,337.3399963378906,339.0400085449219,332.80999755859375,334.3399963378906,26003800
2023-06-15,341.5682373046875,348.1000061035156,349.8399963378906,337.20001220703125,337.4800109863281,38899100
2023-06-16,335.906494140625,342.3299865722656,351.4700012207031,341.95001220703125,351.32000732421875,46552000
2023-06-20,331.706787109375,338.04998779296875,342.0799865722656,335.8599853515625,339.30999755859375,26375400
2023-06-21,327.3010559082031,333.55999755859375,337.7300109863281,332.07000732421875,336.3699951171875,25117800
2023-06-22,333.3356628417969,339.7099914550781,340.1199951171875,333.3399963378906,334.1199951171875,23556800
2023-06-23,328.733642578125,335.0199890136719,337.9599914550781,333.45001220703125,334.3599853515625,23146900
2023-06-26,322.4341125488281,328.6000061035156,336.1099853515625,328.489990234375,333.7200012207031,21520600
2023-06-27,328.2921142578125,334.57000732421875,336.1499938964844,329.29998779296875,331.8599853515625,24354100
2023-06-28,329.548095703125,335.8500061035156,337.9800109863281,333.80999755859375,334.6600036621094,20259500
2023-06-29,328.7630310058594,335.04998779296875,336.1099853515625,332.6199951171875,334.7099914550781,16997000
2023-06-30,334.15008544921875,340.5400085449219,342.7300109863281,337.20001220703125,337.75,26832800
2023-07-03,331.6479187011719,337.989990234375,340.8999938964844,336.57000732421875,339.19000244140625,12508700
2023-07-05,331.804931640625,338.1499938964844,341.6499938964844,334.7300109863281,335.0899963378906,18172400
2023-07-06,334.86639404296875,341.2699890136719,342.989990234375,335.5,337.29998779296875,28161200
2023-07-07,330.8923645019531,337.2200012207031,341.7900085449219,337.0,339.32000732421875,21214800
2023-07-10,325.6034851074219,331.8299865722656,335.2300109863281,327.5899963378906,334.6000061035156,32791400
2023-07-11,326.23150634765625,332.4700012207031,332.8599853515625,327.0,331.05999755859375,26698200
2023-07-12,330.8727722167969,337.20001220703125,341.6499938964844,335.6700134277344,336.6000061035156,29995300
2023-07-13,336.2303161621094,342.6600036621094,343.739990234375,339.0199890136719,339.55999755859375,20567200
2023-07-14,338.76190185546875,345.239990234375,351.42999267578125,344.30999755859375,347.5899963378906,28352700
2023-07-17,339.2427062988281,345.7300109863281,346.989990234375,342.20001220703125,345.67999267578125,20363900
2023-07-18,352.7444152832031,359.489990234375,366.7799987792969,342.1700134277344,345.8299865722656,64738600
2023-07-19,348.4172668457031,355.0799865722656,362.4599914550781,352.44000244140625,361.75,39732900
2023-07-20,340.3612976074219,346.8699951171875,357.9700012207031,345.3699951171875,353.57000732421875,33778400
2023-07-21,337.3194580078125,343.7699890136719,350.29998779296875,339.8299865722656,349.1499938964844,69405400
2023-07-24,338.6343078613281,345.1099853515625,346.9200134277344,342.30999755859375,345.8500061035156,26678100
2023-07-25,344.3941650390625,350.9800109863281,351.8900146484375,345.07000732421875,347.1099853515625,41637700
2023-07-26,331.43206787109375,337.7699890136719,344.6700134277344,333.1099853515625,341.44000244140625,58383700
2023-07-27,324.5143127441406,330.7200012207031,341.3299865722656,329.04998779296875,340.4800109863281,39635300
2023-07-28,332.0207824707031,338.3699951171875,340.010009765625,333.1700134277344,333.6700134277344,28484900
2023-07-31,329.61676025390625,335.9200134277344,337.70001220703125,333.3599853515625,336.9200134277344,25446000
2023-08-01,330.0289306640625,336.3399963378906,338.5400085449219,333.70001220703125,335.19000244140625,18311900
2023-08-02,321.3547058105469,327.5,333.6300048828125,326.3599853515625,333.6300048828125,27761300
2023-08-03,320.5304870605469,326.6600036621094,329.8800048828125,325.95001220703125,326.0,18253700
2023-08-04,321.6295166015625,327.7799987792969,335.1400146484375,327.239990234375,331.8800048828125,23741500
2023-08-07,323.915771484375,330.1099853515625,331.1099853515625,327.5199890136719,328.3699951171875,17741500
2023-08-08,319.93194580078125,326.04998779296875,328.75,323.0,326.9599914550781,22327600
2023-08-09,316.18365478515625,322.2300109863281,327.1099853515625,321.04998779296875,326.4700012207031,22373300
2023-08-10,316.8704528808594,322.92999267578125,328.260009765625,321.17999267578125,326.0199890136719,20113700
2023-08-11,314.986572265625,321.010009765625,322.4100036621094,319.2099914550781,320.260009765625,24355500
2023-08-14,317.95965576171875,324.0400085449219,324.05999755859375,320.0799865722656,321.3900146484375,18836100
2023-08-15,315.820556640625,321.8599853515625,325.0899963378906,320.8999938964844,323.0,16966300
2023-08-16,315.05364990234375,320.3999938964844,324.4200134277344,319.79998779296875,320.79998779296875,20698900
2023-08-17,311.59234619140625,316.8800048828125,321.8699951171875,316.2099914550781,320.5400085449219,21257200
2023-08-18,311.1990966796875,316.4800109863281,318.3800048828125,311.54998779296875,314.489990234375,24755000
2023-08-21,316.5089416503906,321.8800048828125,322.7699890136719,317.0400085449219,317.92999267578125,24040000
2023-08-22,317.0792541503906,322.4599914550781,326.0799865722656,321.4599914550781,325.5,16084600
2023-08-23,321.54351806640625,327.0,329.20001220703125,323.4599914550781,323.82000732421875,21166400
2023-08-24,314.6307678222656,319.9700012207031,332.9800109863281,319.9599914550781,332.8500061035156,23281400
2023-08-25,317.5905456542969,322.9800109863281,325.3599853515625,318.79998779296875,321.4700012207031,21684100
2023-08-28,318.298583984375,323.70001220703125,326.1499938964844,321.7200012207031,325.6600036621094,14808500
2023-08-29,322.9299621582031,328.4100036621094,328.9800109863281,321.8800048828125,321.8800048828125,19284600
2023-08-30,323.30364990234375,328.7900085449219,329.80999755859375,326.45001220703125,328.6700134277344,15222100
2023-08-31,322.2908020019531,327.760009765625,330.9100036621094,326.7799987792969,329.20001220703125,26411000
2023-09-01,323.1757507324219,328.6600036621094,331.989990234375,326.7799987792969,331.30999755859375,14942000
2023-09-05,327.98419189453125,333.54998779296875,334.8500061035156,328.6600036621094,329.0,18553900
2023-09-06,327.3254089355469,332.8800048828125,334.4599914550781,330.17999267578125,333.3800048828125,17535800
2023-09-07,324.4048767089844,329.9100036621094,333.0799865722656,329.0299987792969,331.2900085449219,18381000
2023-09-08,328.6921691894531,334.2699890136719,336.1600036621094,329.4599914550781,330.0899963378906,19530100
2023-09-11,332.30096435546875,337.94000244140625,338.4200134277344,335.42999267578125,337.239990234375,16583300
2023-09-12,326.23388671875,331.7699890136719,336.7900085449219,331.4800109863281,335.82000732421875,17565500
2023-09-13,330.4523010253906,336.05999755859375,336.8500061035156,331.1700134277344,331.30999755859375,16544400
2023-09-14,333.04827880859375,338.70001220703125,340.8599853515625,336.57000732421875,339.1499938964844,20267000
2023-09-15,324.7097473144531,330.2200012207031,337.3999938964844,329.6499938964844,336.9200134277344,37679800
2023-09-18,323.56915283203125,329.05999755859375,330.3999938964844,326.3599853515625,327.79998779296875,16834200
2023-09-19,323.16595458984375,328.6499938964844,329.3900146484375,324.510009765625,326.1700134277344,16505900
2023-09-20,315.41741943359375,320.7699890136719,329.5899963378906,320.510009765625,329.510009765625,21436500
2023-09-21,314.1981506347656,319.5299987792969,325.3500061035156,315.0,319.260009765625,35560400
2023-09-22,311.72015380859375,317.010009765625,321.45001220703125,316.1499938964844,321.32000732421875,21447900
2023-09-25,312.2413024902344,317.5400085449219,317.6700134277344,315.0,316.5899963378906,17836000
2023-09-26,306.93145751953125,312.1400146484375,315.8800048828125,310.0199890136719,315.1300048828125,26297600
2023-09-27,307.5705871582031,312.7900085449219,314.29998779296875,309.69000244140625,312.29998779296875,19410100
2023-09-28,308.4064025878906,313.6400146484375,315.4800109863281,309.45001220703125,310.989990234375,19683600
2023-09-29,310.481201171875,315.75,319.4700012207031,314.9800109863281,317.75,24147300
2023-10-02,316.43023681640625,321.79998779296875,321.8900146484375,315.17999267578125,316.2799987792969,20570000
2023-10-03,308.1606140136719,313.3900146484375,321.3900146484375,311.2099914550781,320.8299865722656,21033500
2023-10-04,313.6376037597656,318.9599914550781,320.0400085449219,314.0,314.0299987792969,20720100
2023-10-05,314.0309753417969,319.3599853515625,319.9800109863281,314.8999938964844,319.0899963378906,16965600
2023-10-06,321.79913330078125,327.260009765625,329.19000244140625,316.29998779296875,316.54998779296875,25673600
2023-10-09,324.3163757324219,329.82000732421875,330.29998779296875,323.17999267578125,324.75,19891200
2023-10-10,322.9103088378906,328.3900146484375,331.1000061035156,327.6700134277344,330.9599914550781,20557100
2023-10-11,326.873046875,332.4200134277344,332.82000732421875,329.1400146484375,331.2099914550781,20063200
2023-10-12,325.63409423828125,331.1600036621094,333.6300048828125,328.7200012207031,330.57000732421875,19313100
2023-10-13,322.26129150390625,327.7300109863281,333.8299865722656,326.3599853515625,332.3800048828125,21072400
2023-10-16,327.08941650390625,332.6400146484375,336.1400146484375,330.6000061035156,331.04998779296875,22158000
2023-10-17,326.5190734863281,332.05999755859375,333.4599914550781,327.4100036621094,329.5899963378906,18338500
2023-10-18,324.6015930175781,330.1099853515625,335.5899963378906,328.29998779296875,332.489990234375,23153600
2023-10-19,325.7913513183594,331.32000732421875,336.8800048828125,330.9100036621094,332.1499938964844,25052100
2023-10-20,321.2190246582031,326.6700134277344,331.9200134277344,325.45001220703125,331.7200012207031,25027700
2023-10-23,323.82476806640625,329.32000732421875,332.7300109863281,324.3900146484375,325.4700012207031,24374700
2023-10-24,325.01458740234375,330.5299987792969,331.8399963378906,327.6000061035156,331.29998779296875,31153600
2023-10-25,334.9853515625,340.6700134277344,346.20001220703125,337.6199951171875,345.0199890136719,55053800
2023-10-26,322.41864013671875,327.8900146484375,341.6300048828125,326.94000244140625,340.5400085449219,37828500
2023-10-27,324.3066101074219,329.80999755859375,336.7200012207031,328.3999938964844,330.42999267578125,29856500
2023-10-30,331.6814270019531,337.30999755859375,339.45001220703125,331.8299865722656,333.4100036621094,22828100
2023-10-31,332.46807861328125,338.1099853515625,339.0,334.69000244140625,338.8500061035156,20265300
2023-11-01,340.2953186035156,346.07000732421875,347.4200134277344,339.6499938964844,339.7900085449219,28158800
2023-11-02,342.5076904296875,348.32000732421875,348.8299865722656,344.7699890136719,347.239990234375,24348100
2023-11-03,346.9129333496094,352.79998779296875,354.3900146484375,347.3299865722656,349.6300048828125,23637700
2023-11-06,350.5807800292969,356.5299987792969,357.5400085449219,353.3500061035156,353.45001220703125,23828300
2023-11-07,354.513916015625,360.5299987792969,362.4599914550781,357.6300048828125,359.3999938964844,25833900
2023-11-08,357.13946533203125,363.20001220703125,363.8699951171875,360.54998779296875,361.67999267578125,26767800
2023-11-09,354.67138671875,360.69000244140625,364.7900085449219,360.3599853515625,362.29998779296875,24847300
2023-11-10,363.50146484375,369.6700134277344,370.1000061035156,361.07000732421875,361.489990234375,28042100
2023-11-13,360.5614013671875,366.67999267578125,368.4700012207031,365.8999938964844,368.2200012207031,19986500
2023-11-14,364.0914611816406,370.2699890136719,371.95001220703125,367.3500061035156,371.010009765625,27683900
2023-11-15,364.2392883300781,369.6700134277344,373.1300048828125,367.1099853515625,371.2799987792969,26860100
2023-11-16,370.6437683105469,376.1700134277344,376.3500061035156,370.17999267578125,370.9599914550781,27182300
2023-11-17,364.4166259765625,369.8500061035156,374.3699951171875,367.0,373.6099853515625,40157000
2023-11-20,371.8951110839844,377.44000244140625,378.8699951171875,371.0,371.2200012207031,52465100
2023-11-21,367.5893249511719,373.07000732421875,376.2200012207031,371.1199951171875,375.6700134277344,28423100
2023-11-22,372.2991027832031,377.8500061035156,379.7900085449219,374.9700012207031,378.0,23345300
2023-11-24,371.88525390625,377.42999267578125,377.9700012207031,375.1400146484375,377.3299865722656,10176600
2023-11-27,373.04791259765625,378.6099853515625,380.6400146484375,376.20001220703125,376.7799987792969,22179200
2023-11-28,377.0778503417969,382.70001220703125,383.0,378.1600036621094,378.3500061035156,20453100
2023-11-29,373.284423828125,378.8500061035156,384.29998779296875,377.44000244140625,383.760009765625,28963400
2023-11-30,373.343505859375,378.9100036621094,380.0899963378906,375.4700012207031,378.489990234375,30554400
2023-12-01,369.0081481933594,374.510009765625,378.1600036621094,371.30999755859375,376.760009765625,33040500
2023-12-04,363.7170104980469,369.1400146484375,369.5199890136719,362.8999938964844,369.1000061035156,32063300
2023-12-05,367.0473937988281,372.5199890136719,373.0799865722656,365.6199951171875,366.45001220703125,23065000
2023-12-06,363.38201904296875,368.79998779296875,374.17999267578125,368.0299987792969,373.5400085449219,21182100
2023-12-07,365.5004577636719,370.95001220703125,371.45001220703125,366.32000732421875,368.2300109863281,23118900
2023-12-08,368.73223876953125,374.2300109863281,374.4599914550781,368.2300109863281,369.20001220703125,20154400
2023-12-11,365.8453369140625,371.29998779296875,371.6000061035156,366.1000061035156,368.4800109863281,27708800
2023-12-12,368.8800354003906,374.3800048828125,374.4200134277344,370.4599914550781,370.8500061035156,24838300
2023-12-13,368.8702087402344,374.3699951171875,377.6400146484375,370.7699890136719,376.0199890136719,30955500
2023-12-14,360.5541687011719,365.92999267578125,373.760009765625,364.1300048828125,373.30999755859375,43277500
2023-12-15,365.2836608886719,370.7300109863281,372.3999938964844,366.2799987792969,366.8500061035156,78502300
2023-12-18,367.1754455566406,372.6499938964844,373.0,368.67999267578125,369.45001220703125,21802900
2023-12-19,367.7765197753906,373.260009765625,373.260009765625,369.8399963378906,371.489990234375,20603700
2023-12-20,365.1752624511719,370.6199951171875,376.0299987792969,370.5299987792969,375.0,26316700
2023-12-21,368.0523681640625,373.5400085449219,374.4100036621094,370.0400085449219,372.55999755859375,17708000
2023-12-22,369.0771179199219,374.5799865722656,375.17999267578125,372.7099914550781,373.67999267578125,17107500
2023-12-26,369.1559143066406,374.6600036621094,376.94000244140625,373.5,375.0,12673100
2023-12-27,368.5746154785156,374.07000732421875,375.05999755859375,372.80999755859375,373.69000244140625,14905400
2023-12-28,369.766845703125,375.2799987792969,376.4599914550781,374.1600036621094,375.3699951171875,14327000
2023-12-29,370.51568603515625,376.0400085449219,377.1600036621094,373.4800109863281,376.0,18730800
2024-01-02,365.421630859375,370.8699951171875,375.8999938964844,366.7699890136719,373.8599853515625,25258600
2024-01-03,365.1555480957031,370.6000061035156,373.260009765625,368.510009765625,369.010009765625,23083500
2024-01-04,362.53466796875,367.94000244140625,373.1000061035156,367.1700134277344,370.6700134277344,20901500
2024-01-05,362.3474426269531,367.75,372.05999755859375,366.5,368.9700012207031,21004600
2024-01-08,369.1854553222656,374.69000244140625,375.20001220703125,369.010009765625,369.29998779296875,23134000
2024-01-09,370.2693786621094,375.7900085449219,375.989990234375,371.19000244140625,372.010009765625,20830000
2024-01-10,377.14678955078125,382.7699890136719,384.1700134277344,376.32000732421875,376.3699951171875,25514200
2024-01-11,378.9794616699219,384.6300048828125,390.67999267578125,380.3800048828125,386.0,27850800
2024-01-12,382.7630920410156,388.4700012207031,388.67999267578125,384.6499938964844,385.489990234375,21661200
2024-01-16,384.5365905761719,390.2699890136719,394.0299987792969,387.6199951171875,393.6600036621094,27202300
2024-01-17,383.7483825683594,389.4700012207031,390.1099853515625,384.80999755859375,387.9800109863281,22234100
2024-01-18,388.0837097167969,393.8699951171875,393.989990234375,390.1199951171875,391.7200012207031,23392100
2024-01-19,392.813232421875,398.6700134277344,398.6700134277344,393.5,395.760009765625,29331100
2024-01-22,390.6849670410156,396.510009765625,400.6199951171875,393.5899963378906,400.0199890136719,27016900
2024-01-23,393.0398254394531,398.8999938964844,399.3800048828125,393.92999267578125,395.75,20525900
2024-01-24,396.64605712890625,402.55999755859375,405.6300048828125,400.45001220703125,401.5400085449219,24867000
2024-01-25,398.9221496582031,404.8699951171875,407.010009765625,402.5299987792969,404.32000732421875,21021200
2024-01-26,397.99591064453125,403.92999267578125,406.1700134277344,402.42999267578125,404.3699951171875,17803300
2024-01-29,403.70086669921875,409.7200012207031,409.9800109863281,404.3299865722656,406.05999755859375,24510200
2024-01-30,402.58746337890625,408.5899963378906,413.04998779296875,406.45001220703125,412.260009765625,33477600
2024-01-31,391.73919677734375,397.5799865722656,415.32000732421875,397.2099914550781,406.9599914550781,47871100
2024-02-01,397.84814453125,403.7799987792969,408.0,401.79998779296875,401.8299865722656,30657700
2024-02-02,405.1788330078125,411.2200012207031,412.6499938964844,403.55999755859375,403.80999755859375,28256700
2024-02-05,399.6907043457031,405.6499938964844,411.1600036621094,403.989990234375,409.8999938964844,25352300
2024-02-06,399.5329895019531,405.489990234375,407.9700012207031,402.9100036621094,405.8800048828125,18382600
2024-02-07,407.96722412109375,414.04998779296875,414.29998779296875,407.3999938964844,407.44000244140625,22340500
2024-02-08,408.0263977050781,414.1099853515625,415.55999755859375,412.5299987792969,414.04998779296875,21225300
2024-02-09,414.3717346191406,420.54998779296875,420.82000732421875,415.0899963378906,415.25,22032800
2024-02-12,409.1595153808594,415.260009765625,420.739990234375,414.75,420.55999755859375,21202900
2024-02-13,400.35089111328125,406.32000732421875,410.07000732421875,403.3900146484375,404.94000244140625,27824900
2024-02-14,404.2203674316406,409.489990234375,409.8399963378906,404.57000732421875,408.07000732421875,20401200
2024-02-15,401.3280944824219,406.55999755859375,409.1300048828125,404.2900085449219,408.1400146484375,21825500
2024-02-16,398.8602600097656,404.05999755859375,408.2900085449219,403.44000244140625,407.9599914550781,22296500
2024-02-20,397.60662841796875,402.7900085449219,404.489990234375,398.010009765625,403.239990234375,24307900
2024-02-21,397.00445556640625,402.17999267578125,402.2900085449219,397.2200012207031,400.1700134277344,18518900
2024-02-22,406.3525695800781,411.6499938964844,412.8299865722656,408.57000732421875,410.19000244140625,27009900
2024-02-23,405.0594482421875,410.3399963378906,415.8599853515625,408.9700012207031,415.6700134277344,16295900
2024-02-26,402.2955017089844,407.5400085449219,412.1600036621094,407.3599853515625,411.4599914550781,16193500
2024-02-27,402.2362976074219,407.4800109863281,408.32000732421875,403.8500061035156,407.989990234375,14835800
2024-02-28,402.4731140136719,407.7200012207031,409.29998779296875,405.32000732421875,408.17999267578125,13183100
2024-02-29,408.3170166015625,413.6400146484375,414.20001220703125,405.9200134277344,408.6400146484375,31947300
2024-03-01,410.1530456542969,415.5,415.8699951171875,410.8800048828125,411.2699890136719,17823400
2024-03-04,409.5805358886719,414.9200134277344,417.3500061035156,412.32000732421875,413.44000244140625,17596000
2024-03-05,397.4684143066406,402.6499938964844,414.25,400.6400146484375,413.9599914550781,26919200
2024-03-06,396.9156188964844,402.0899963378906,405.1600036621094,398.3900146484375,402.9700012207031,22344100
2024-03-07,403.8749084472656,409.1400146484375,409.7799987792969,402.239990234375,406.1199951171875,18718500
2024-03-08,400.9924621582031,406.2200012207031,410.4200134277344,404.3299865722656,407.9599914550781,18002200
2024-03-11,399.3143310546875,404.5199890136719,405.67999267578125,401.260009765625,403.760009765625,16120800
2024-03-12,409.9358825683594,415.2799987792969,415.57000732421875,406.7900085449219,407.6199951171875,22457000
2024-03-13,409.7581787109375,415.1000061035156,418.17999267578125,411.45001220703125,418.1000061035156,17115900
2024-03-14,419.74798583984375,425.2200012207031,427.82000732421875,417.989990234375,420.239990234375,34157300
2024-03-15,411.06121826171875,416.4200134277344,422.6000061035156,412.7900085449219,419.2900085449219,45079900
2024-03-18,411.94964599609375,417.32000732421875,420.7300109863281,413.7799987792969,414.25,20106000
2024-03-19,415.9869689941406,421.4100036621094,421.6700134277344,415.54998779296875,417.8299865722656,19837900
2024-03-20,419.7578125,425.2300109863281,425.9599914550781,420.6600036621094,422.0,17860100
2024-03-21,423.84454345703125,429.3699951171875,430.82000732421875,427.1600036621094,429.8299865722656,21296200
2024-03-22,423.22265625,428.739990234375,429.8599853515625,426.07000732421875,429.70001220703125,17648500
2024-03-25,417.4183654785156,422.8599853515625,427.4100036621094,421.6099853515625,425.239990234375,18060500
